,realSum_wd,room_type,person_capacity,host_is_superhost,cleanliness_rating,guest_satisfaction_overall,bedrooms,lng,lat,realSum_we,city,distance,metro_distance,biz_type,booking_days
224,774.26,Entire home/apt,2.0,False,10.0,96.0,1,4.84777,52.382290000000005,897.05,amsterdam,3.2,0.7,one,any day
225,1126.94,Entire home/apt,4.0,False,8.0,90.0,2,4.85516,52.38487,,amsterdam,2.9,1.2,multi,weekdays only
226,208.8,Private room,2.0,False,8.0,88.0,1,4.98931,52.3006,,amsterdam,10.4,0.5,multi,weekdays only
227,522.34,Private room,4.0,False,10.0,96.0,2,4.860530000000001,52.35945,,amsterdam,2.7,1.8,one,weekdays only
228,448.53,Private room,2.0,True,9.0,95.0,1,4.889880000000001,52.38406,,amsterdam,1.2,0.9,one,weekdays only
229,204.11,Private room,2.0,False,10.0,94.0,1,4.9921,52.2963,216.53,amsterdam,10.9,0.2,one,any day
230,442.67,Private room,2.0,False,9.0,88.0,1,4.88623,52.37925,442.67,amsterdam,0.8,0.9,one,any day
231,325.5,Private room,2.0,True,10.0,95.0,1,4.90341,52.34467,325.73,amsterdam,3.3,0.8,multi,any day
232,1351.91,Entire home/apt,4.0,False,9.0,97.0,2,4.88411,52.37299,1352.14,amsterdam,0.6,0.6,one,any day
233,583.98,Entire home/apt,4.0,False,10.0,100.0,2,4.94575,52.32125,583.98,amsterdam,6.8,0.4,one,any day
234,614.44,Entire home/apt,4.0,False,9.0,98.0,3,4.90319,52.40916,688.02,amsterdam,4.1,2.1,one,any day
235,279.1,Private room,4.0,False,9.0,93.0,1,4.78942,52.35666,298.78,amsterdam,7.3,3.0,one,any day
236,345.18,Private room,2.0,False,10.0,94.0,1,4.88623,52.36325,,amsterdam,1.2,0.4,multi,weekdays only
237,245.82,Private room,4.0,False,10.0,99.0,0,4.90543,52.39782,,amsterdam,2.9,1.3,one,weekdays only
238,522.34,Entire home/apt,3.0,False,10.0,97.0,2,4.98045,52.30713,645.37,amsterdam,9.5,0.5,one,any day
239,303.47,Private room,4.0,False,5.0,80.0,0,4.83907,52.3842,303.47,amsterdam,3.9,0.5,multi,any day
240,798.87,Entire home/apt,5.0,False,9.0,95.0,3,4.86308,52.34427,,amsterdam,3.8,0.7,biz,weekdays only
241,654.98,Private room,2.0,False,10.0,96.0,1,4.89924,52.36353,654.98,amsterdam,1.2,0.4,one,any day
242,277.46,Private room,2.0,True,10.0,98.0,1,4.83365,52.37301,325.03,amsterdam,4.0,0.1,multi,any day
243,498.91,Private room,4.0,True,10.0,96.0,2,4.83556,52.37426,582.8,amsterdam,3.9,0.2,multi,any day
244,491.65,Entire home/apt,4.0,False,10.0,94.0,2,4.89156,52.34573,491.65,amsterdam,3.1,0.5,one,any day
245,442.43,Private room,2.0,True,10.0,96.0,1,4.86382,52.36785,442.43,amsterdam,2.1,2.0,multi,any day
246,202.7,Private room,2.0,True,10.0,98.0,1,5.00683,52.34575,,amsterdam,8.3,3.3,multi,weekdays only
247,258.01,Shared room,3.0,True,10.0,98.0,1,4.79,52.36,262.93,amsterdam,7.2,3.0,multi,any day
248,245.82,Private room,2.0,True,10.0,96.0,1,4.85118,52.34976,,amsterdam,3.9,1.2,multi,weekdays only
249,669.74,Entire home/apt,4.0,False,9.0,88.0,2,4.86204,52.36122,,amsterdam,2.5,2.0,multi,weekdays only
250,453.45,Entire home/apt,2.0,False,9.0,85.0,1,4.85021,52.376740000000005,480.63,amsterdam,2.9,0.9,biz,any day
251,706.54,Entire home/apt,4.0,False,9.0,89.0,3,4.86191,52.36085,768.17,amsterdam,2.5,2.0,multi,any day
252,1038.36,Entire home/apt,4.0,False,9.0,99.0,2,4.89572,52.37252,,amsterdam,0.2,0.3,one,weekdays only
253,2500.88,Entire home/apt,4.0,False,9.0,100.0,1,4.88676,52.38548,2501.11,amsterdam,1.4,1.2,one,any day
254,399.55,Private room,2.0,False,9.0,88.0,0,4.88589,52.36582,,amsterdam,1.0,0.7,biz,weekdays only
255,407.99,Private room,2.0,False,9.0,82.0,0,4.909330000000001,52.36125,436.11,amsterdam,1.7,0.1,biz,any day
256,407.99,Private room,2.0,False,8.0,78.0,0,4.909590000000001,52.36101,436.11,amsterdam,1.8,0.1,biz,any day
257,319.41,Private room,2.0,False,9.0,96.0,1,4.878,52.377,,amsterdam,1.1,1.2,multi,weekdays only
258,817.14,Entire home/apt,4.0,False,10.0,100.0,3,4.91948,52.33918,940.17,amsterdam,4.2,0.2,multi,any day
259,792.77,Entire home/apt,6.0,False,9.0,92.0,3,4.79853,52.37599,,amsterdam,6.4,2.5,one,weekdays only
260,274.18,Private room,2.0,False,9.0,90.0,1,4.88414,52.36433,,amsterdam,1.2,0.6,multi,weekdays only
261,774.26,Entire home/apt,2.0,False,9.0,93.0,1,4.88805,52.37353,774.26,amsterdam,0.3,0.4,one,any day
262,221.22,Private room,2.0,False,10.0,100.0,1,4.9806,52.3099,221.22,amsterdam,9.2,0.3,one,any day
263,436.34,Private room,2.0,False,9.0,90.0,0,4.88556,52.36457,,amsterdam,1.1,0.6,biz,weekdays only
264,974.62,Entire home/apt,3.0,False,10.0,95.0,1,4.88808,52.36267,,amsterdam,1.2,0.3,one,weekdays only
265,1044.69,Entire home/apt,5.0,False,9.0,96.0,3,4.93637,52.35604,,amsterdam,3.5,1.7,one,weekdays only
266,607.18,Private room,4.0,True,10.0,96.0,1,4.874,52.368,,amsterdam,1.4,1.3,multi,weekdays only
267,314.48,Private room,2.0,False,9.0,91.0,1,4.90917,52.35688,330.42,amsterdam,2.1,0.2,multi,any day
268,390.65,Private room,2.0,True,9.0,86.0,1,4.874,52.368,,amsterdam,1.4,1.3,multi,weekdays only
269,449.7,Private room,4.0,True,10.0,98.0,1,4.89372,52.37536,,amsterdam,0.2,0.5,one,weekdays only
270,181.85,Private room,2.0,False,10.0,87.0,1,4.855,52.36600000000001,,amsterdam,2.7,1.5,multi,weekdays only
271,2458.23,Entire home/apt,5.0,False,10.0,100.0,3,4.88076,52.36601,2458.46,amsterdam,1.2,0.9,one,any day
272,410.33,Entire home/apt,2.0,False,8.0,91.0,1,4.92214,52.37751,410.33,amsterdam,2.0,1.3,one,any day
273,771.68,Entire home/apt,2.0,False,9.0,96.0,1,4.89646,52.34932,771.92,amsterdam,2.7,0.6,one,any day
274,415.25,Entire home/apt,4.0,True,10.0,96.0,2,4.78951,52.37887,516.02,amsterdam,7.1,3.2,one,any day
275,577.41,Entire home/apt,2.0,False,9.0,97.0,1,4.90002,52.36287,651.23,amsterdam,1.2,0.5,multi,any day
276,531.95,Entire home/apt,2.0,False,9.0,93.0,1,4.87956,52.36619,531.95,amsterdam,1.2,1.0,one,any day
277,552.81,Entire home/apt,4.0,False,9.0,96.0,2,4.98537,52.3664,491.65,amsterdam,6.3,4.4,one,any day
278,1651.86,Entire home/apt,4.0,False,10.0,100.0,3,4.88167,52.36837,1652.1,amsterdam,0.9,0.8,one,any day
279,282.85,Entire home/apt,2.0,True,10.0,98.0,1,4.91643,52.406690000000005,307.22,amsterdam,4.0,1.2,one,any day
280,348.0,Private room,4.0,True,10.0,100.0,2,4.80439,52.3341,354.09,amsterdam,7.4,2.5,one,any day
281,485.55,Entire home/apt,3.0,False,9.0,95.0,2,4.85801,52.37675,473.37,amsterdam,2.4,1.4,one,any day
282,436.34,Private room,2.0,True,10.0,98.0,1,4.90369,52.37435,436.34,amsterdam,0.7,0.3,one,any day
283,221.22,Private room,2.0,False,10.0,93.0,1,4.85321,52.36824,,amsterdam,2.8,1.3,multi,weekdays only
284,460.95,Entire home/apt,2.0,True,10.0,98.0,1,4.90741,52.36115,460.95,amsterdam,1.7,0.0,one,any day
285,552.81,Entire home/apt,4.0,False,9.0,99.0,3,5.0049,52.34713,553.04,amsterdam,8.1,3.3,one,any day
286,368.85,Entire home/apt,2.0,False,10.0,93.0,1,4.94193,52.318090000000005,368.85,amsterdam,7.0,0.1,one,any day
287,209.03,Private room,2.0,False,9.0,89.0,0,4.827,52.383,,amsterdam,4.6,0.9,multi,weekdays only
288,568.98,Private room,3.0,False,10.0,92.0,0,4.89403,52.36876,634.12,amsterdam,0.5,0.3,biz,any day
289,1044.69,Entire home/apt,4.0,True,9.0,94.0,2,4.89285,52.35761,1044.69,amsterdam,1.7,0.4,one,any day
290,489.3,Entire home/apt,2.0,False,8.0,85.0,1,4.9,52.371,663.65,amsterdam,0.5,0.1,multi,any day
291,239.73,Private room,2.0,False,9.0,91.0,1,4.9161,52.38255,,amsterdam,1.9,0.8,one,weekdays only
292,734.89,Entire home/apt,4.0,False,9.0,89.0,2,4.88518,52.3676,,amsterdam,0.8,0.6,biz,weekdays only
293,274.18,Private room,2.0,True,10.0,96.0,1,4.84736,52.37851,299.02,amsterdam,3.2,0.6,one,any day
294,399.55,Private room,2.0,False,10.0,95.0,1,4.88636,52.36407,,amsterdam,1.1,0.5,biz,weekdays only
295,337.92,Private room,3.0,False,10.0,86.0,1,4.93374,52.36187,424.16,amsterdam,3.0,1.7,one,any day
296,474.07,Entire home/apt,4.0,False,10.0,100.0,2,4.78534,52.35955,474.07,amsterdam,7.5,3.3,one,any day
297,534.76,Entire home/apt,2.0,False,10.0,96.0,1,4.85977,52.37046,534.76,amsterdam,2.3,1.7,one,any day
298,436.34,Private room,2.0,False,9.0,92.0,0,4.88585,52.3656,,amsterdam,1.0,0.6,biz,weekdays only
299,1112.18,Entire home/apt,4.0,False,9.0,97.0,2,4.88732,52.38089,1112.41,amsterdam,0.9,0.9,one,any day
300,614.44,Private room,4.0,False,9.0,95.0,2,4.88085,52.37542,,amsterdam,0.9,0.9,one,weekdays only
301,202.7,Private room,2.0,False,9.0,86.0,1,4.85001,52.35482,,amsterdam,3.6,1.1,one,weekdays only
302,430.25,Entire home/apt,2.0,False,10.0,96.0,1,4.85439,52.3528,,amsterdam,3.5,1.3,one,weekdays only
303,243.25,Private room,2.0,False,9.0,92.0,1,4.94234,52.31694,243.25,amsterdam,7.1,0.2,multi,any day
304,277.69,Private room,2.0,True,10.0,97.0,1,4.855119999999999,52.36458,,amsterdam,2.8,1.6,multi,weekdays only
305,356.43,Private room,2.0,False,10.0,99.0,1,4.90341,52.34766,307.45,amsterdam,2.9,1.0,one,any day
306,555.39,Private room,3.0,True,10.0,96.0,1,4.88729,52.37293,,amsterdam,0.4,0.4,one,weekdays only
307,352.68,Entire home/apt,2.0,False,9.0,96.0,1,4.83576,52.34888,352.68,amsterdam,4.8,0.3,one,any day
308,318.23,Private room,4.0,False,9.0,94.0,1,4.88381,52.37428,321.98,amsterdam,0.6,0.7,multi,any day
309,368.62,Entire home/apt,2.0,True,9.0,98.0,1,4.8693,52.36534,,amsterdam,1.8,1.6,one,weekdays only
310,774.26,Private room,4.0,True,10.0,99.0,1,4.94043,52.37632,774.26,amsterdam,3.2,2.0,one,any day
311,1029.93,Entire home/apt,4.0,True,9.0,95.0,1,4.89078,52.35733,1030.16,amsterdam,1.8,0.4,one,any day
312,326.67,Entire home/apt,4.0,False,8.0,90.0,3,4.90505,52.40775,,amsterdam,3.9,2.0,one,weekdays only
313,299.72,Private room,2.0,False,10.0,100.0,1,4.85085,52.35075,302.53,amsterdam,3.8,1.1,one,any day
314,688.02,Entire home/apt,4.0,False,8.0,91.0,2,4.8808,52.32989,688.02,amsterdam,4.9,0.8,one,any day
315,399.32,Entire home/apt,3.0,False,10.0,98.0,1,4.93125,52.36517,423.92,amsterdam,2.7,1.7,one,any day
316,362.52,Entire home/apt,2.0,False,10.0,97.0,2,4.911630000000001,52.3542,,amsterdam,2.5,0.1,one,weekdays only
317,350.1,Private room,2.0,True,10.0,93.0,0,4.8768,52.3769,,amsterdam,1.2,1.3,multi,weekdays only
318,1038.36,Entire home/apt,2.0,False,9.0,90.0,1,4.86843,52.36846,1038.6,amsterdam,1.8,1.7,one,any day
319,432.36,Private room,2.0,False,8.0,90.0,1,4.87292,52.36957,,amsterdam,1.4,1.4,one,weekdays only
320,337.68,Private room,2.0,False,10.0,98.0,1,4.91487,52.36912,,amsterdam,1.6,0.9,one,weekdays only
321,1118.27,Entire home/apt,4.0,False,10.0,95.0,3,4.88954,52.35575,1106.32,amsterdam,2.0,0.2,one,any day
322,335.58,Private room,2.0,False,9.0,92.0,0,4.9268,52.35179,326.9,amsterdam,3.3,0.9,one,any day
323,468.21,Entire home/apt,2.0,False,10.0,95.0,1,4.87182,52.39115,468.21,amsterdam,2.5,1.5,one,any day
324,241.84,Private room,2.0,False,9.0,90.0,1,4.80538,52.35457,258.01,amsterdam,6.3,2.0,one,any day
325,1739.04,Entire home/apt,4.0,True,10.0,98.0,2,4.894,52.354,1751.46,amsterdam,2.1,0.2,one,any day
326,368.62,Entire home/apt,2.0,False,10.0,98.0,1,4.8016,52.36542,356.43,amsterdam,6.3,2.4,one,any day
327,346.59,Private room,2.0,False,9.0,89.0,0,4.89581,52.35523,321.98,amsterdam,2.0,0.4,one,any day
328,417.83,Private room,4.0,False,10.0,96.0,2,4.92598,52.35614,,amsterdam,2.9,1.0,one,weekdays only
329,421.34,Entire home/apt,2.0,False,10.0,95.0,1,4.87309,52.38293,544.37,amsterdam,1.7,1.9,biz,any day
330,712.86,Entire home/apt,2.0,False,10.0,94.0,1,4.87867,52.37745,712.86,amsterdam,1.1,1.2,one,any day
331,308.39,Private room,3.0,True,9.0,97.0,1,4.86939,52.36401,,amsterdam,1.9,1.5,multi,weekdays only
332,333.23,Private room,2.0,False,9.0,88.0,0,4.88968,52.35414,,amsterdam,2.1,0.1,one,weekdays only
333,356.2,Private room,2.0,False,10.0,100.0,1,4.91674,52.38177,356.43,amsterdam,1.9,0.8,one,any day
334,351.51,Private room,2.0,False,9.0,84.0,0,4.89034,52.35927,392.05,amsterdam,1.6,0.2,multi,any day
335,264.34,Private room,2.0,False,10.0,97.0,1,4.9452,52.37413,264.34,amsterdam,3.5,2.4,multi,any day
336,344.25,Private room,2.0,True,10.0,98.0,1,4.862,52.36,351.51,amsterdam,2.6,1.9,one,any day
337,515.78,Entire home/apt,4.0,False,9.0,93.0,3,4.85397,52.37062,,amsterdam,2.7,1.3,one,weekdays only
338,491.65,Entire home/apt,6.0,False,10.0,90.0,3,4.83588,52.36325,491.88,amsterdam,4.1,0.7,one,any day
339,501.25,Entire home/apt,2.0,False,10.0,100.0,1,4.85911,52.37315,550.47,amsterdam,2.3,1.6,one,any day
340,552.81,Entire home/apt,3.0,False,10.0,100.0,1,4.88128,52.38435,553.04,amsterdam,1.5,1.4,one,any day
341,386.19,Private room,2.0,False,10.0,96.0,1,4.896,52.37137,,amsterdam,0.3,0.2,multi,weekdays only
342,1136.55,Entire home/apt,4.0,True,9.0,95.0,2,4.89591,52.37045,1137.02,amsterdam,0.4,0.2,one,any day
343,268.09,Private room,2.0,True,10.0,99.0,0,5.00769,52.34542,268.09,amsterdam,8.4,3.3,one,any day
344,319.41,Private room,2.0,True,10.0,99.0,1,4.902,52.402,,amsterdam,3.3,1.8,one,weekdays only
345,1210.37,Entire home/apt,4.0,False,9.0,87.0,3,5.00369,52.34984,1210.6,amsterdam,8.0,3.4,multi,any day
346,540.62,Entire home/apt,4.0,False,9.0,89.0,2,4.94081,52.36082,688.02,amsterdam,3.5,2.1,one,any day
347,1044.69,Entire home/apt,2.0,False,10.0,100.0,1,4.88398,52.35465,1044.69,amsterdam,2.2,0.5,one,any day
348,539.69,Entire home/apt,6.0,True,10.0,93.0,3,4.871,52.419,,amsterdam,5.3,3.0,biz,weekdays only
349,485.55,Entire home/apt,2.0,False,10.0,100.0,1,4.8551400000000005,52.35136,485.55,amsterdam,3.6,1.4,one,any day
350,178.1,Private room,2.0,True,10.0,96.0,1,4.98595,52.317040000000006,,amsterdam,8.9,0.4,one,weekdays only
351,661.31,Private room,4.0,False,9.0,95.0,2,4.89668,52.3717,784.34,amsterdam,0.3,0.3,biz,any day
352,1572.89,Private room,4.0,False,9.0,98.0,4,4.89533,52.3726,1769.97,amsterdam,0.2,0.2,biz,any day
353,329.48,Private room,2.0,False,9.0,97.0,1,4.89735,52.37116,348.93,amsterdam,0.4,0.3,biz,any day
354,436.11,Entire home/apt,2.0,False,10.0,95.0,0,4.84393,52.37781,436.11,amsterdam,3.4,0.4,multi,any day
355,722.24,Entire home/apt,4.0,True,9.0,96.0,1,4.89877,52.35508,724.35,amsterdam,2.1,0.6,one,any day
356,399.55,Entire home/apt,4.0,False,10.0,96.0,2,4.86394,52.3725,,amsterdam,2.0,1.9,one,weekdays only
357,602.02,Entire home/apt,2.0,False,9.0,95.0,1,4.90526,52.35124,602.02,amsterdam,2.6,0.6,one,any day
358,319.41,Private room,4.0,True,9.0,96.0,2,4.94785,52.31577,,amsterdam,7.4,0.3,one,weekdays only
359,817.14,Entire home/apt,4.0,False,10.0,89.0,2,4.88359,52.35431,817.14,amsterdam,2.2,0.5,one,any day
360,439.86,Entire home/apt,4.0,False,10.0,100.0,3,4.93168,52.40876,,amsterdam,4.7,0.8,one,weekdays only
361,546.72,Entire home/apt,3.0,False,10.0,100.0,2,4.86311,52.360490000000006,,amsterdam,2.5,1.9,one,weekdays only
362,1161.16,Entire home/apt,6.0,False,9.0,87.0,4,4.88679,52.36371,1161.39,amsterdam,1.1,0.4,multi,any day
363,393.46,Private room,2.0,False,10.0,92.0,1,4.87005,52.37812,393.46,amsterdam,1.7,1.7,one,any day
364,386.19,Private room,2.0,True,10.0,96.0,1,4.89675,52.37111,498.91,amsterdam,0.3,0.3,multi,any day
365,540.62,Entire home/apt,2.0,False,10.0,100.0,1,4.880380000000001,52.37106,,amsterdam,0.9,0.8,one,weekdays only
366,614.44,Entire home/apt,4.0,True,10.0,99.0,2,4.90645,52.36286,,amsterdam,1.5,0.2,multi,weekdays only
367,196.61,Private room,2.0,False,9.0,84.0,1,4.82782,52.37562,,amsterdam,4.5,0.6,multi,weekdays only
368,784.1,Entire home/apt,5.0,False,8.0,95.0,2,4.8735800000000005,52.37481,784.34,amsterdam,1.3,1.4,multi,any day
369,675.6,Private room,4.0,False,10.0,97.0,1,4.88339,52.364,675.84,amsterdam,1.2,0.6,one,any day
370,259.41,Private room,3.0,False,9.0,92.0,1,4.90647,52.35059,,amsterdam,2.7,0.6,multi,weekdays only
371,467.04,Private room,2.0,False,10.0,100.0,1,4.88967,52.38787,467.04,amsterdam,1.6,1.3,one,any day
372,442.67,Private room,2.0,False,9.0,88.0,1,4.89548,52.37539,442.67,amsterdam,0.3,0.4,one,any day
373,436.11,Private room,2.0,True,9.0,94.0,1,4.89045,52.37507,,amsterdam,0.3,0.5,one,weekdays only
374,473.13,Private room,2.0,True,10.0,99.0,1,4.8861300000000005,52.36612,,amsterdam,0.9,0.7,one,weekdays only
375,371.19,Entire home/apt,2.0,False,7.0,74.0,1,4.91269,52.37442,,amsterdam,1.3,0.8,multi,weekdays only
376,298.78,Entire home/apt,2.0,False,9.0,89.0,1,4.911980000000001,52.37485,,amsterdam,1.3,0.8,multi,weekdays only
377,143.65,Private room,2.0,False,8.0,81.0,1,4.947,52.325,,amsterdam,6.5,0.2,one,weekdays only
378,917.91,Entire home/apt,4.0,True,10.0,96.0,2,4.84019,52.37578,918.14,amsterdam,3.6,0.4,one,any day
379,165.68,Private room,2.0,True,10.0,98.0,1,4.97255,52.31102,,amsterdam,8.8,0.8,one,weekdays only
380,968.29,Entire home/apt,6.0,False,10.0,95.0,3,4.91,52.394,1189.75,amsterdam,2.6,0.8,biz,any day
381,548.12,Entire home/apt,3.0,False,10.0,97.0,2,4.8536,52.36038,548.12,amsterdam,3.0,1.4,one,any day
382,636.7,Entire home/apt,2.0,True,10.0,100.0,1,4.8973,52.3638,,amsterdam,1.1,0.5,one,weekdays only
383,642.56,Entire home/apt,4.0,False,10.0,98.0,2,4.87915,52.35965,642.56,amsterdam,1.8,0.8,one,any day
384,344.25,Private room,2.0,True,10.0,98.0,1,4.89682,52.37215,,amsterdam,0.3,0.3,one,weekdays only
385,373.77,Private room,2.0,True,10.0,98.0,1,4.88281,52.37835,457.2,amsterdam,0.9,1.1,multi,any day
386,737.23,Entire home/apt,2.0,False,8.0,92.0,1,4.9097,52.36382,737.23,amsterdam,1.5,0.3,one,any day
387,194.03,Private room,2.0,False,10.0,96.0,1,4.98491,52.2915,218.64,amsterdam,11.0,0.6,one,any day
388,2061.96,Entire home/apt,4.0,False,9.0,98.0,4,4.89654,52.3614,2062.66,amsterdam,1.3,0.4,one,any day
389,282.85,Private room,2.0,False,9.0,88.0,1,4.856,52.363,282.85,amsterdam,2.8,1.6,multi,any day
390,1130.69,Entire home/apt,4.0,False,8.0,96.0,3,4.8968300000000005,52.35333,1069.29,amsterdam,2.2,0.4,one,any day
391,669.74,Entire home/apt,2.0,False,10.0,95.0,1,4.93689,52.36534,669.74,amsterdam,3.1,2.0,one,any day
392,233.64,Private room,2.0,True,9.0,97.0,1,4.91716,52.33954,,amsterdam,4.1,0.3,one,weekdays only
393,636.7,Entire home/apt,2.0,False,10.0,98.0,1,4.88828,52.34965,636.94,amsterdam,2.6,0.5,one,any day
394,552.81,Entire home/apt,4.0,False,9.0,87.0,2,4.97561,52.30793,,amsterdam,9.2,0.7,one,weekdays only
395,368.85,Private room,2.0,True,10.0,99.0,1,4.88526,52.3685,,amsterdam,0.7,0.6,one,weekdays only
396,855.34,Entire home/apt,6.0,False,10.0,100.0,1,4.91,52.394,,amsterdam,2.6,0.8,biz,weekdays only
397,675.84,Entire home/apt,4.0,False,10.0,100.0,1,4.91,52.394,,amsterdam,2.6,0.8,biz,weekdays only
398,243.25,Private room,2.0,False,9.0,89.0,1,4.94428,52.31603,243.25,amsterdam,7.3,0.3,multi,any day
399,391.82,Private room,2.0,False,9.0,89.0,0,4.8862,52.36596,476.88,amsterdam,0.9,0.7,biz,any day
400,491.65,Entire home/apt,2.0,False,9.0,92.0,2,4.89452,52.366620000000005,,amsterdam,0.7,0.5,multi,weekdays only
401,549.53,Private room,3.0,False,8.0,83.0,0,4.88614,52.36561,678.41,amsterdam,1.0,0.6,biz,any day
402,422.75,Private room,4.0,False,9.0,90.0,1,4.89276,52.3757,,amsterdam,0.3,0.5,one,weekdays only
403,438.92,Private room,2.0,False,10.0,95.0,1,4.88609,52.38322,438.92,amsterdam,1.2,1.1,multi,any day
404,368.85,Entire home/apt,2.0,False,10.0,97.0,1,4.87771,52.38981,,amsterdam,2.1,1.9,one,weekdays only
405,602.02,Entire home/apt,4.0,False,9.0,96.0,2,4.85463,52.35152,602.02,amsterdam,3.6,1.4,one,any day
406,280.04,Private room,2.0,True,10.0,96.0,1,4.849,52.342,280.27,amsterdam,4.6,0.7,one,any day
407,447.59,Private room,2.0,False,9.0,93.0,0,4.92088,52.36471,,amsterdam,2.1,1.0,biz,weekdays only
408,362.52,Private room,4.0,True,9.0,96.0,1,4.8704,52.33435,362.52,amsterdam,4.6,0.1,one,any day
409,191.69,Private room,2.0,False,9.0,94.0,1,4.94541,52.32278,,amsterdam,6.6,0.4,multi,weekdays only
410,626.63,Private room,2.0,False,10.0,100.0,1,4.8897,52.36891,626.63,amsterdam,0.5,0.3,multi,any day
411,409.39,Private room,2.0,False,9.0,100.0,1,4.875,52.36600000000001,,amsterdam,1.5,1.2,multi,weekdays only
412,271.6,Private room,2.0,True,10.0,100.0,1,4.9430000000000005,52.373000000000005,,amsterdam,3.4,2.4,one,weekdays only
413,345.42,Private room,2.0,True,10.0,98.0,1,4.90496,52.39655,,amsterdam,2.7,1.3,one,weekdays only
414,387.13,Entire home/apt,2.0,False,9.0,95.0,0,4.9073,52.35875,,amsterdam,1.9,0.3,one,weekdays only
415,737.23,Private room,4.0,True,10.0,100.0,2,4.92432,52.37017,860.26,amsterdam,2.2,1.5,multi,any day
416,765.59,Entire home/apt,4.0,False,9.0,95.0,3,4.85188,52.3577,765.82,amsterdam,3.3,1.2,one,any day
417,307.22,Private room,2.0,True,10.0,99.0,1,4.90337,52.40395,307.22,amsterdam,3.5,2.0,one,any day
418,1179.67,Entire home/apt,4.0,True,10.0,100.0,2,4.8840900000000005,52.3709,,amsterdam,0.7,0.6,multi,weekdays only
419,657.32,Private room,4.0,False,9.0,73.0,2,4.920059999999999,52.35096,694.35,amsterdam,3.1,0.5,biz,any day
420,620.77,Private room,4.0,False,10.0,95.0,2,4.9206,52.35031,653.81,amsterdam,3.2,0.5,biz,any day
421,618.19,Private room,4.0,False,10.0,93.0,2,4.92124,52.35076,651.23,amsterdam,3.2,0.5,biz,any day
422,409.39,Entire home/apt,2.0,False,9.0,94.0,2,4.8547,52.3611,409.63,amsterdam,2.9,1.5,one,any day
423,507.58,Private room,3.0,True,9.0,97.0,2,4.9110000000000005,52.351000000000006,,amsterdam,2.8,0.5,multi,weekdays only
424,392.05,Entire home/apt,2.0,False,9.0,90.0,1,4.85342,52.37148,392.05,amsterdam,2.7,1.2,one,any day
425,737.23,Entire home/apt,4.0,False,8.0,88.0,1,4.89518,52.377590000000005,737.23,amsterdam,0.5,0.3,one,any day
426,501.25,Private room,2.0,True,10.0,96.0,0,4.89769,52.374390000000005,,amsterdam,0.3,0.3,multi,weekdays only
427,700.44,Entire home/apt,4.0,False,9.0,93.0,2,4.926019999999999,52.35826,700.44,amsterdam,2.8,1.1,multi,any day
428,399.55,Private room,2.0,False,9.0,88.0,0,4.89392,52.37685,,amsterdam,0.4,0.4,one,weekdays only
429,300.89,Private room,2.0,False,9.0,89.0,1,4.92623,52.35815,300.89,amsterdam,2.8,1.1,multi,any day
430,722.71,Entire home/apt,4.0,False,8.0,76.0,3,4.85803,52.35758,747.55,amsterdam,3.0,1.6,multi,any day
431,306.05,Private room,2.0,False,9.0,81.0,1,4.85729,52.35914,308.63,amsterdam,2.9,1.6,multi,any day
432,678.41,Entire home/apt,4.0,True,10.0,97.0,2,4.98061,52.29306,678.65,amsterdam,10.7,0.5,one,any day
433,418.06,Entire home/apt,2.0,False,10.0,94.0,0,4.88028,52.36755,430.25,amsterdam,1.1,0.9,multi,any day
